IP_ADDR,GEOGRAPHY_INFERENCE
212.18.6.182,Miami-US
212.18.6.182,Riga-LV
212.18.6.182,Barcelona-ES
212.18.6.182,Marseille-FR
212.18.6.182,Zwolle-NL
212.18.6.182,Dublin-IE
212.18.6.182,Johannesburg-ZA
212.18.6.182,Basel-CH
212.18.6.182,Geneva-CH
212.18.6.182,Munich-DE
212.18.6.182,London-GB
212.18.6.182,Houston-US
212.18.6.182,Warsaw-PL
212.18.6.182,Milan-IT
212.18.6.182,Frankfurt-DE
212.18.6.182,Dresden-DE
212.18.6.182,Sofia-BG
212.18.6.182,Las Vegas-US
212.18.6.182,Manchester-GB
212.18.6.182,Toronto-CA
212.18.6.182,St. Petersburg-RU
212.18.6.182,Oslo-NO
212.18.6.182,Hamburg-DE
212.18.6.182,Dusseldorf-DE
212.18.6.182,Singapore-SG
62.154.52.90,Vienna-AT
62.154.52.90,Frankfurt-DE
62.154.52.90,Berlin-DE
46.33.85.226,Vienna-AT
46.33.85.226,Geneva-CH
46.33.85.226,Tokyo-JP
46.33.85.226,Frankfurt-DE
46.33.85.226,Brussels-BE
46.33.85.226,Dresden-DE
46.33.85.226,Amsterdam-NL
46.33.85.226,Budapest-HU
46.33.85.226,Basel-CH
46.33.85.226,Dublin-IE
46.33.85.226,Berlin-DE
46.33.85.226,Chicago-US
46.33.85.226,Munich-DE
46.33.85.226,Hamburg-DE
46.33.85.226,Dusseldorf-DE
5.102.160.164,
5.102.160.99,
87.128.234.214,Vienna-AT
87.128.234.214,Zurich-CH
77.67.95.110,Frankfurt-DE
195.34.175.2,Frankfurt-DE
62.115.152.95,New York-US
62.115.152.95,Amsterdam-NL
62.115.152.95,Zurich-CH
62.115.152.95,Moscow-RU
62.115.152.95,Tallinn-EE
62.115.152.95,Berlin-DE
62.115.152.95,Vienna-AT
62.115.152.95,Miami-US
62.115.152.95,Riga-LV
62.115.152.95,Zwolle-NL
62.115.152.95,Dublin-IE
62.115.152.95,Johannesburg-ZA
62.115.152.95,London-GB
62.115.152.95,Munich-DE
62.115.152.95,Bratislava-SK
62.115.152.95,Milan-IT
62.115.152.95,Frankfurt-DE
62.115.152.95,Manchester-GB
62.115.152.95,Hamburg-DE
62.115.152.95,Dusseldorf-DE
62.115.152.95,Singapore-SG
213.248.103.202,Munich-DE
80.228.90.201,
80.228.90.97,
217.5.113.154,Vienna-AT
217.5.113.154,Frankfurt-DE
217.5.113.154,Amsterdam-NL
217.5.113.154,Zwolle-NL
217.5.113.154,Zurich-CH
217.5.113.154,Berlin-DE
217.5.113.154,London-GB
217.5.113.154,Munich-DE
217.5.113.154,Dusseldorf-DE
62.113.192.70,Frankfurt-DE
80.157.131.229,Vienna-AT
80.157.131.229,Berlin-DE
62.154.3.121,Vienna-AT
62.154.3.121,Frankfurt-DE
62.154.3.121,Amsterdam-NL
62.154.3.121,Zwolle-NL
62.154.3.121,Zurich-CH
62.154.3.121,Berlin-DE
62.154.3.121,London-GB
62.154.3.121,Munich-DE
80.81.195.255,Amsterdam-NL
217.239.46.194,Vienna-AT
217.239.46.194,Warsaw-PL
217.239.46.194,New York-US
217.239.46.194,Stockholm-SE
217.239.46.194,Madrid-ES
217.239.46.194,Milan-IT
217.239.46.194,Reading-GB
217.239.46.194,Frankfurt-DE
217.239.46.194,Amsterdam-NL
217.239.46.194,Barcelona-ES
217.239.46.194,Marseille-FR
217.239.46.194,Toronto-CA
217.239.46.194,Paris-FR
217.239.46.194,Berlin-DE
217.239.46.194,London-GB
217.239.46.194,Munich-DE
217.239.46.194,Los Angeles-US
217.239.46.194,Dusseldorf-DE
81.92.175.17,Vienna-AT
81.92.175.17,Frankfurt-DE
81.92.175.17,Amsterdam-NL
81.92.175.17,London-GB
81.92.175.17,Munich-DE
185.1.58.62,Dusseldorf-DE
217.239.41.158,Geneva-CH
217.239.41.158,Zurich-CH
193.178.185.32,Berlin-DE
81.20.116.109,Berlin-DE
193.178.185.120,Berlin-DE
62.154.47.70,
217.5.101.22,
213.248.79.178,Hamburg-DE
62.154.47.66,
194.25.211.113,Frankfurt-DE
194.25.211.113,Munich-DE
217.239.50.62,Vienna-AT
217.239.50.62,Frankfurt-DE
217.239.50.62,Amsterdam-NL
217.239.50.62,Zwolle-NL
217.239.50.62,Zurich-CH
217.239.50.62,Berlin-DE
217.239.50.62,London-GB
217.239.50.62,Munich-DE
5.147.248.30,New York-US
5.147.248.30,Amsterdam-NL
5.147.248.30,Miami-US
5.147.248.30,San Jose-US
5.147.248.30,Chicago-US
69.144.130.201,Amsterdam-NL
69.144.130.201,Dusseldorf-DE
185.43.176.241,
195.16.162.82,
62.115.114.47,Tokyo-JP
62.115.114.47,Stockholm-SE
62.115.114.47,Frankfurt-DE
62.115.114.47,Hong Kong-HK
62.115.114.47,St. Petersburg-RU
62.115.114.47,Moscow-RU
217.71.104.190,Berlin-DE
217.71.104.190,Frankfurt-DE
193.158.39.70,
114.4.99.178,Frankfurt-DE
38.104.108.22,Frankfurt-DE
38.104.108.22,Munich-DE
38.104.108.22,Dusseldorf-DE
213.248.72.106,San Francisco-US
212.74.87.49,
213.208.243.174,
185.116.66.1,
83.169.156.99,
83.169.136.210,
188.192.202.1,
46.232.184.114,Frankfurt-DE
193.42.155.68,Frankfurt-DE
193.42.155.68,Hamburg-DE
193.42.155.41,Frankfurt-DE
193.42.155.41,Hamburg-DE
85.158.4.233,Frankfurt-DE
129.143.59.206,Karlsruhe-DE
129.143.60.73,Karlsruhe-DE
41.212.1.10,
41.212.5.9,
197.237.150.1,
193.189.82.103,Vienna-AT
193.189.82.103,Dusseldorf-DE
193.189.82.103,Frankfurt-DE
193.189.82.103,Amsterdam-NL
193.189.82.103,Davenport-US
193.189.82.103,Hamburg-DE
193.189.82.103,Minneapolis-US
193.189.82.103,Los Angeles-US
193.189.82.103,Winnipeg-CA
193.189.82.103,Berlin-DE
46.232.184.98,Frankfurt-DE
46.232.184.98,Dusseldorf-DE
87.120.5.1,
85.214.1.149,Berlin-DE
80.77.16.91,Vienna-AT
80.77.16.91,Dusseldorf-DE
80.77.16.91,Frankfurt-DE
80.77.16.91,Amsterdam-NL
80.77.16.91,Davenport-US
80.77.16.91,Hamburg-DE
80.77.16.91,Minneapolis-US
80.77.16.91,Los Angeles-US
80.77.16.91,Winnipeg-CA
80.77.16.91,Berlin-DE
80.81.192.94,Frankfurt-DE
193.178.185.82,Berlin-DE
212.162.47.10,Johannesburg-ZA
109.68.226.23,Berlin-DE
185.1.74.13,Berlin-DE
65.19.156.114,Los Angeles-US
217.239.55.10,
62.154.24.194,
87.128.239.94,
212.34.78.22,
212.34.78.98,
212.227.112.101,Berlin-DE
62.69.146.129,Frankfurt-DE
81.92.174.34,Frankfurt-DE
80.81.202.24,Hamburg-DE
81.92.175.78,Frankfurt-DE
194.9.117.29,Berlin-DE
194.146.118.33,Frankfurt-DE
194.146.118.33,Dusseldorf-DE
217.5.93.94,New York-US
217.5.93.94,Amsterdam-NL
217.5.93.94,Los Angeles-US
217.5.93.94,Stockholm-SE
217.5.93.94,Paris-FR
217.5.93.94,Madrid-ES
217.5.93.94,Berlin-DE
217.5.93.94,Vienna-AT
217.5.93.94,Barcelona-ES
217.5.93.94,Marseille-FR
217.5.93.94,London-GB
217.5.93.94,Munich-DE
217.5.93.94,Warsaw-PL
217.5.93.94,Milan-IT
217.5.93.94,Reading-GB
217.5.93.94,Frankfurt-DE
217.5.93.94,Toronto-CA
217.5.93.94,Dusseldorf-DE
80.228.90.5,
80.249.213.56,Frankfurt-DE
5.102.160.83,
72.42.98.90,
64.92.157.163,
216.237.89.61,
216.237.89.98,
216.237.88.90,
209.51.161.82,Richmond-US
212.86.192.4,Dusseldorf-DE
80.157.207.54,Frankfurt-DE
134.222.144.178,Dusseldorf-DE
109.236.144.33,Frankfurt-DE
109.104.61.154,Berlin-DE
195.202.57.162,Berlin-DE
91.213.56.212,Berlin-DE
77.243.32.206,Berlin-DE
77.243.32.206,Frankfurt-DE
154.25.5.18,Frankfurt-DE
149.14.157.178,Frankfurt-DE
149.6.141.58,Frankfurt-DE
62.115.53.74,Frankfurt-DE
80.81.196.61,Frankfurt-DE
80.81.194.3,Frankfurt-DE
212.224.102.133,Frankfurt-DE
212.111.224.5,Berlin-DE
77.235.191.54,
185.207.208.2,
217.239.48.198,Frankfurt-DE
193.42.155.77,Hamburg-DE
217.239.48.206,Frankfurt-DE
80.157.129.131,Dusseldorf-DE
212.86.192.5,Dusseldorf-DE
62.154.89.50,Vienna-AT
62.154.89.50,Frankfurt-DE
62.154.89.50,Berlin-DE
217.239.46.130,Vienna-AT
217.239.46.130,Frankfurt-DE
217.239.46.130,Zurich-CH
217.239.46.130,Dusseldorf-DE
217.243.216.74,New York-US
217.243.216.74,Hong Kong-HK
217.243.216.74,Stuttgart-DE
217.243.216.74,San Jose-US
217.243.216.74,London-GB
217.243.216.74,Los Angeles-US
217.243.216.74,Singapore-SG
77.243.32.161,Berlin-DE
77.243.32.161,Frankfurt-DE
91.229.58.1,
212.63.88.103,Frankfurt-DE
195.12.254.26,Frankfurt-DE
195.12.254.26,Dusseldorf-DE
195.89.96.50,Frankfurt-DE
149.11.21.246,Frankfurt-DE
185.65.241.225,Frankfurt-DE
193.178.185.45,Berlin-DE
103.28.94.14,
121.101.135.113,
87.234.14.173,
212.111.224.4,Berlin-DE
144.208.211.47,Frankfurt-DE
144.208.211.47,Munich-DE
80.81.202.115,Frankfurt-DE
80.81.202.115,Dusseldorf-DE
212.111.230.30,Berlin-DE
194.146.118.119,Frankfurt-DE
185.19.55.6,Miami-US
185.19.55.6,Stuttgart-DE
185.19.55.6,Sao Paulo-BR
185.19.55.6,Dublin-IE
185.19.55.6,Geneva-CH
217.239.44.58,Frankfurt-DE
87.190.233.116,Frankfurt-DE
217.170.18.196,Frankfurt-DE
80.81.203.11,Dusseldorf-DE
213.198.77.86,Frankfurt-DE
80.81.192.162,
217.239.40.230,Vienna-AT
217.239.40.230,Frankfurt-DE
217.239.40.230,Amsterdam-NL
217.239.40.230,Zwolle-NL
217.239.40.230,Zurich-CH
217.239.40.230,Berlin-DE
217.239.40.230,London-GB
217.239.40.230,Munich-DE
62.154.14.206,Vienna-AT
62.154.14.206,Frankfurt-DE
62.154.14.206,Amsterdam-NL
62.154.14.206,Zwolle-NL
62.154.14.206,Zurich-CH
62.154.14.206,Berlin-DE
62.154.14.206,London-GB
62.154.14.206,Munich-DE
80.81.202.7,Dusseldorf-DE
62.141.47.65,Amsterdam-NL
62.141.47.65,Dusseldorf-DE
80.157.206.62,Frankfurt-DE
62.154.89.238,Vienna-AT
62.154.89.238,Frankfurt-DE
62.154.89.238,Zurich-CH
62.154.89.238,Berlin-DE
116.51.27.246,Marseille-FR
116.51.27.246,Kuala Lumpur-MY
154.24.12.38,
154.24.12.146,
38.140.189.242,
207.200.185.1,
185.1.58.105,Dusseldorf-DE
95.111.9.1,
64.129.234.114,
216.145.72.1,
62.154.14.122,Vienna-AT
62.154.14.122,Frankfurt-DE
62.154.14.122,Amsterdam-NL
62.154.14.122,Zwolle-NL
62.154.14.122,Zurich-CH
62.154.14.122,Berlin-DE
62.154.14.122,London-GB
62.154.14.122,Munich-DE
217.5.109.154,Vienna-AT
217.5.109.154,Frankfurt-DE
217.5.109.154,Amsterdam-NL
217.5.109.154,Zwolle-NL
217.5.109.154,Zurich-CH
217.5.109.154,Berlin-DE
217.5.109.154,London-GB
217.5.109.154,Munich-DE
62.154.0.149,Vienna-AT
62.154.0.149,Frankfurt-DE
62.154.0.149,Amsterdam-NL
62.154.0.149,Zwolle-NL
62.154.0.149,Zurich-CH
62.154.0.149,Berlin-DE
62.154.0.149,London-GB
62.154.0.149,Munich-DE
62.154.89.102,Frankfurt-DE
80.150.168.118,Frankfurt-DE
217.239.48.246,Frankfurt-DE
87.186.181.123,Frankfurt-DE
185.1.58.126,Frankfurt-DE
212.98.127.45,Berlin-DE
212.98.127.45,Frankfurt-DE
213.146.68.156,Berlin-DE
213.146.68.156,Frankfurt-DE
59.144.55.1,
217.5.66.66,Vienna-AT
217.5.66.66,Frankfurt-DE
217.5.66.66,Amsterdam-NL
217.5.66.66,Zwolle-NL
217.5.66.66,Zurich-CH
217.5.66.66,Berlin-DE
217.5.66.66,London-GB
217.5.66.66,Munich-DE
212.34.78.82,
80.81.203.37,Frankfurt-DE
80.81.203.37,Dusseldorf-DE
193.42.155.26,Frankfurt-DE
62.154.14.182,Frankfurt-DE
62.69.146.17,Frankfurt-DE
5.102.160.161,
212.74.84.141,
213.61.252.34,
193.42.155.16,Frankfurt-DE
62.96.222.190,
217.239.54.62,Vienna-AT
217.239.54.62,Frankfurt-DE
217.239.54.62,Zurich-CH
217.239.54.62,Dusseldorf-DE
217.239.55.6,
62.154.0.237,Frankfurt-DE
196.223.14.81,
193.42.155.37,Frankfurt-DE
193.42.155.37,Hamburg-DE
80.81.203.12,Hamburg-DE
82.135.16.73,Salzburg-AT
82.135.16.73,Nurnberg-DE
82.135.16.73,Frankfurt-DE
82.135.16.73,Amsterdam-NL
82.135.16.73,Riga-LV
82.135.16.73,Manchester-GB
82.135.16.73,Zurich-CH
82.135.16.73,Oslo-NO
82.135.16.73,Dublin-IE
82.135.16.73,Paris-FR
82.135.16.73,Johannesburg-ZA
82.135.16.73,Hamburg-DE
82.135.16.73,Singapore-SG
80.81.194.103,Frankfurt-DE
80.81.194.103,Dusseldorf-DE
80.81.203.25,Frankfurt-DE
217.5.66.82,Vienna-AT
217.5.66.82,Frankfurt-DE
217.5.66.82,Zurich-CH
217.5.66.82,Berlin-DE
217.5.66.82,Dusseldorf-DE
217.239.40.66,
80.249.213.74,Lisbon-PT
80.249.213.74,Amsterdam-NL
80.249.213.74,Zurich-CH
80.249.213.74,Prague-CZ
80.249.213.74,Moscow-RU
80.249.213.74,Seattle-US
80.249.213.74,Bucharest-RO
80.249.213.74,Paris-FR
80.249.213.74,Madrid-ES
80.249.213.74,Berlin-DE
80.249.213.74,Sydney-AU
80.249.213.74,Vienna-AT
80.249.213.74,Salzburg-AT
80.249.213.74,Nurnberg-DE
80.249.213.74,Miami-US
80.249.213.74,Riga-LV
80.249.213.74,Marseille-FR
80.249.213.74,Dublin-IE
80.249.213.74,Johannesburg-ZA
80.249.213.74,Basel-CH
80.249.213.74,London-GB
80.249.213.74,Geneva-CH
80.249.213.74,Munich-DE
80.249.213.74,Houston-US
80.249.213.74,Bratislava-SK
80.249.213.74,Milan-IT
80.249.213.74,Frankfurt-DE
80.249.213.74,Dresden-DE
80.249.213.74,Sofia-BG
80.249.213.74,Las Vegas-US
80.249.213.74,St. Petersburg-RU
80.249.213.74,Oslo-NO
80.249.213.74,Hamburg-DE
80.249.213.74,Dusseldorf-DE
80.249.213.74,Singapore-SG
85.214.0.67,Berlin-DE
80.95.144.26,Bratislava-SK
80.95.144.26,Prague-CZ
80.95.144.26,Brno-CZ
195.66.224.107,Frankfurt-DE
85.236.201.131,Amsterdam-NL
85.236.201.131,Frankfurt-DE
82.98.224.70,Amsterdam-NL
82.98.224.70,Frankfurt-DE
80.81.195.148,Amsterdam-NL
80.81.195.148,Frankfurt-DE
80.69.205.116,Frankfurt-DE
80.69.193.115,Frankfurt-DE
77.109.181.91,Amsterdam-NL
77.109.181.91,Frankfurt-DE
195.12.254.2,Berlin-DE
195.12.254.2,Amsterdam-NL
149.14.159.2,
95.132.206.1,
62.154.14.222,Vienna-AT
62.154.14.222,Frankfurt-DE
62.154.14.222,Amsterdam-NL
62.154.14.222,Zwolle-NL
62.154.14.222,Zurich-CH
62.154.14.222,Berlin-DE
62.154.14.222,London-GB
62.154.14.222,Munich-DE
62.154.14.222,Dusseldorf-DE
62.154.3.49,Vienna-AT
62.154.3.49,Frankfurt-DE
62.154.3.49,Amsterdam-NL
62.154.3.49,Zwolle-NL
62.154.3.49,Zurich-CH
62.154.3.49,Berlin-DE
62.154.3.49,London-GB
62.154.3.49,Munich-DE
212.74.67.154,
213.198.81.146,Frankfurt-DE
217.0.192.169,Berlin-DE
62.69.146.110,Frankfurt-DE
80.81.194.24,Frankfurt-DE
206.126.236.163,Madrid-ES
206.126.236.163,London-GB
206.126.236.163,Amsterdam-NL
206.126.236.163,Frankfurt-DE
193.239.118.164,Frankfurt-DE
212.74.68.161,
5.56.20.94,Berlin-DE
84.16.12.136,
98.142.233.33,
200.215.200.1,
213.183.70.38,Frankfurt-DE
193.178.185.50,Frankfurt-DE
149.14.69.226,Frankfurt-DE
178.132.64.246,Frankfurt-DE
178.132.64.246,Stuttgart-DE
178.132.64.246,Berlin-DE
178.132.64.246,Munich-DE
178.132.64.246,Dusseldorf-DE
193.138.31.7,
62.154.14.218,Vienna-AT
62.154.14.218,Frankfurt-DE
62.154.14.218,Berlin-DE
62.154.47.118,
217.0.194.61,Frankfurt-DE
4.69.137.45,
162.219.102.101,
139.60.230.1,
77.109.129.8,Berlin-DE
5.230.3.38,Berlin-DE
5.230.3.38,Dusseldorf-DE
193.138.31.20,Stuttgart-DE
188.1.231.18,
139.20.61.252,
139.20.0.1,
91.213.211.68,Frankfurt-DE
195.85.217.38,Nurnberg-DE
202.84.138.86,Luxembourg-LU
202.84.138.86,Frankfurt-DE
206.72.210.137,Monterrey-MX
206.72.210.137,Johannesburg-ZA
94.136.21.18,Vienna-AT
217.239.46.134,Vienna-AT
217.239.46.134,Frankfurt-DE
217.239.46.134,Zurich-CH
217.239.46.134,Dusseldorf-DE
217.239.52.78,
5.230.1.234,Frankfurt-DE
213.178.75.38,Frankfurt-DE
213.178.75.38,Amsterdam-NL
213.178.75.38,Berlin-DE
213.178.75.38,Hamburg-DE
213.178.75.38,Dusseldorf-DE
217.239.44.42,Vienna-AT
217.239.44.42,Frankfurt-DE
217.239.44.42,Amsterdam-NL
217.239.44.42,Zwolle-NL
217.239.44.42,Zurich-CH
217.239.44.42,Berlin-DE
217.239.44.42,London-GB
217.239.44.42,Munich-DE
217.239.44.42,Dusseldorf-DE
217.239.44.10,Frankfurt-DE
212.119.15.58,Frankfurt-DE
88.212.190.1,
80.81.193.132,Berlin-DE
180.222.140.1,
77.220.233.34,
193.138.31.3,Stuttgart-DE
154.54.57.137,Berlin-DE
206.41.108.113,Amsterdam-NL
206.41.108.113,Zurich-CH
206.41.108.113,London-GB
200.115.95.2,Miami-US
200.9.157.237,Miami-US
200.9.157.237,Buenos Aires-AR
38.140.230.162,
172.98.69.1,
201.174.0.241,
201.174.79.2,
201.172.58.1,
217.239.44.158,Frankfurt-DE
217.239.45.226,Vienna-AT
217.239.45.226,Frankfurt-DE
217.239.45.226,Zurich-CH
217.239.45.226,Dusseldorf-DE
80.249.208.161,Dusseldorf-DE
62.115.181.165,Frankfurt-DE
62.115.153.153,New York-US
62.115.153.153,Amsterdam-NL
62.115.153.153,Zurich-CH
62.115.153.153,Moscow-RU
62.115.153.153,Tallinn-EE
62.115.153.153,Berlin-DE
62.115.153.153,Vienna-AT
62.115.153.153,Miami-US
62.115.153.153,Riga-LV
62.115.153.153,Zwolle-NL
62.115.153.153,Johannesburg-ZA
62.115.153.153,London-GB
62.115.153.153,Munich-DE
62.115.153.153,Bratislava-SK
62.115.153.153,Milan-IT
62.115.153.153,Frankfurt-DE
62.115.153.153,Manchester-GB
62.115.153.153,Hamburg-DE
62.115.153.153,Dusseldorf-DE
62.115.153.153,Singapore-SG
80.81.203.27,Hamburg-DE
80.81.202.112,Dusseldorf-DE
217.239.45.210,Frankfurt-DE
80.157.131.237,Berlin-DE
80.81.194.85,Frankfurt-DE
182.19.107.95,Bratislava-SK
182.19.107.95,Singapore-SG
122.15.0.189,Bratislava-SK
122.15.0.189,Singapore-SG
190.131.238.178,Bogota-CO
205.177.32.33,
63.218.249.22,
49.231.115.1,
202.152.153.32,Jakarta-ID
202.152.153.32,Yogyakarta-ID
198.32.118.239,Vienna-AT
198.32.118.239,Warsaw-PL
198.32.118.239,New York-US
198.32.118.239,Stockholm-SE
198.32.118.239,Milan-IT
198.32.118.239,Amsterdam-NL
198.32.118.239,Frankfurt-DE
198.32.118.239,Miami-US
198.32.118.239,Marseille-FR
198.32.118.239,Paris-FR
198.32.118.239,Madrid-ES
198.32.118.239,London-GB
198.32.118.239,Chicago-US
198.32.118.239,Los Angeles-US
198.32.118.239,Moscow-RU
198.32.118.239,Singapore-SG
195.85.217.50,Nurnberg-DE
217.71.96.62,Munich-DE
80.81.202.5,Munich-DE
217.0.193.126,Vienna-AT
217.0.193.126,Frankfurt-DE
217.0.193.126,Berlin-DE
217.5.88.129,
217.239.46.170,Vienna-AT
217.239.46.170,Frankfurt-DE
217.239.46.170,Berlin-DE
67.14.43.82,New York-US
217.71.96.65,Frankfurt-DE
217.71.96.65,Munich-DE
217.5.111.81,Berlin-DE
12.122.1.181,
12.122.112.97,
12.131.27.1,
62.154.24.198,
91.118.92.102,Amsterdam-NL
91.118.92.102,Frankfurt-DE
196.223.14.99,Johannesburg-ZA
88.217.151.107,New York-US
88.217.151.107,Amsterdam-NL
88.217.151.107,Zurich-CH
88.217.151.107,San Jose-US
88.217.151.107,Chicago-US
88.217.151.107,Prague-CZ
88.217.151.107,Moscow-RU
88.217.151.107,Los Angeles-US
88.217.151.107,Seattle-US
88.217.151.107,Stockholm-SE
88.217.151.107,Kobenhavn-DK
88.217.151.107,Paris-FR
88.217.151.107,Berlin-DE
88.217.151.107,Vienna-AT
88.217.151.107,Salzburg-AT
88.217.151.107,Nurnberg-DE
88.217.151.107,Miami-US
88.217.151.107,Riga-LV
88.217.151.107,Barcelona-ES
88.217.151.107,Marseille-FR
88.217.151.107,Zwolle-NL
88.217.151.107,Dublin-IE
88.217.151.107,Johannesburg-ZA
88.217.151.107,Basel-CH
88.217.151.107,Geneva-CH
88.217.151.107,Munich-DE
88.217.151.107,Warsaw-PL
88.217.151.107,Milan-IT
88.217.151.107,Frankfurt-DE
88.217.151.107,Dresden-DE
88.217.151.107,Las Vegas-US
88.217.151.107,Manchester-GB
88.217.151.107,Toronto-CA
88.217.151.107,Oslo-NO
88.217.151.107,Hamburg-DE
88.217.151.107,Dusseldorf-DE
88.217.151.107,Singapore-SG
67.14.134.186,
207.108.177.130,
207.224.222.1,
213.226.157.81,Vilnius-LT
80.81.203.135,Frankfurt-DE
77.235.170.178,Frankfurt-DE
77.235.170.178,Johannesburg-ZA
217.239.46.138,
129.143.59.209,Frankfurt-DE
217.239.41.226,Vienna-AT
217.239.41.226,Frankfurt-DE
217.239.41.226,Berlin-DE
62.154.14.210,Frankfurt-DE
212.74.88.128,
109.73.31.206,
109.73.31.173,
194.59.190.17,Frankfurt-DE
80.81.202.136,Frankfurt-DE
62.154.89.234,Frankfurt-DE
62.154.89.234,Dusseldorf-DE
206.126.236.236,Atlanta-US
165.166.24.22,Atlanta-US
165.166.47.114,Atlanta-US
27.86.44.226,
60.254.142.1,
113.171.31.206,
120.72.112.1,
177.190.108.218,
177.190.108.92,
200.170.83.146,
187.108.225.66,
187.19.0.246,
187.19.0.105,
187.19.7.1,
27.68.235.134,
117.3.55.183,
116.103.64.1,
84.254.127.34,Frankfurt-DE
154.25.9.50,Brussels-BE
149.6.134.50,Brussels-BE
213.248.83.85,Paris-FR
87.234.14.175,
129.143.60.10,Frankfurt-DE
109.73.31.146,
62.115.156.173,Frankfurt-DE
95.131.96.70,Frankfurt-DE
149.14.212.34,Zurich-CH
80.95.144.78,Bratislava-SK
80.95.144.78,Prague-CZ
80.95.144.78,Brno-CZ
217.239.49.178,Vienna-AT
217.239.49.178,Frankfurt-DE
217.239.49.178,Berlin-DE
62.115.175.3,Frankfurt-DE
62.115.175.3,Dusseldorf-DE
103.133.160.1,
62.115.154.107,Frankfurt-DE
185.173.76.0,Frankfurt-DE
80.239.161.162,
62.154.5.213,Vienna-AT
62.154.5.213,Frankfurt-DE
62.154.5.213,Amsterdam-NL
62.154.5.213,Zwolle-NL
62.154.5.213,Zurich-CH
62.154.5.213,Berlin-DE
62.154.5.213,London-GB
62.154.5.213,Munich-DE
80.77.16.41,Frankfurt-DE
80.77.16.41,Davenport-US
80.77.16.41,Minneapolis-US
80.77.16.41,Winnipeg-CA
80.77.16.41,Berlin-DE
62.154.52.162,
84.254.127.82,Frankfurt-DE
217.239.55.38,Vienna-AT
217.239.55.38,Frankfurt-DE
217.239.55.38,Berlin-DE
217.24.235.157,Frankfurt-DE
80.81.193.212,Frankfurt-DE
217.5.109.158,Frankfurt-DE
217.5.92.169,Vienna-AT
217.5.92.169,Frankfurt-DE
217.5.92.169,Berlin-DE
194.146.118.3,Frankfurt-DE
213.148.131.66,Frankfurt-DE
212.63.94.207,Frankfurt-DE
62.214.106.238,Frankfurt-DE
62.214.106.238,Dusseldorf-DE
194.9.117.47,Frankfurt-DE
194.9.117.58,Frankfurt-DE
213.17.151.146,
195.22.192.69,Frankfurt-DE
212.227.34.226,Frankfurt-DE
188.111.206.215,
88.74.29.203,
85.214.1.151,Berlin-DE
217.239.50.106,
63.251.130.38,
176.33.24.1,
81.92.175.58,Frankfurt-DE
81.92.175.58,Munich-DE
80.81.202.107,Frankfurt-DE
217.239.46.142,Vienna-AT
217.239.46.142,Frankfurt-DE
217.239.46.142,Berlin-DE
217.239.52.70,Vienna-AT
217.239.52.70,Frankfurt-DE
217.239.52.70,Berlin-DE
200.255.9.25,Miami-US
187.16.217.197,New York-US
187.16.217.197,Richmond-US
187.16.217.197,Atlanta-US
62.154.3.117,Vienna-AT
62.154.3.117,Frankfurt-DE
62.154.3.117,Zurich-CH
62.154.3.117,Dusseldorf-DE
217.0.155.177,
88.224.93.1,
154.24.13.222,Amsterdam-NL
154.24.13.222,Sydney-AU
154.24.13.222,Singapore-SG
38.32.124.50,Amsterdam-NL
38.32.124.50,Sydney-AU
38.32.124.50,Singapore-SG
62.29.134.82,Miami-US
62.29.134.82,New York-US
49.231.71.162,Bangkok-TH
49.231.71.138,Bangkok-TH
68.115.224.1,
206.108.34.24,Toronto-CA
204.15.23.245,Toronto-CA
67.14.120.134,New York-US
67.148.52.38,New York-US
195.0.241.26,
89.191.0.210,
194.0.192.1,
88.134.193.72,
88.134.189.77,
31.16.146.1,
43.243.22.24,Sydney-AU
63.245.57.51,
80.81.195.34,
103.197.59.1,
66.151.144.95,
27.111.228.31,Singapore-SG
210.130.154.34,Hamburg-DE
210.130.154.34,Dusseldorf-DE
198.32.160.91,New York-US
206.51.204.85,
206.51.207.1,
206.51.207.33,
206.51.204.187,
209.23.135.154,
118.97.218.190,
103.24.49.1,
152.195.112.135,Johannesburg-ZA
117.0.27.114,
116.107.104.1,
88.134.222.155,
188.192.198.1,
62.115.154.173,Warsaw-PL
217.66.104.10,Kiev-UA
88.220.200.57,
81.210.6.102,
88.220.144.1,
213.198.82.178,Frankfurt-DE
213.254.2.86,
85.159.176.175,
85.159.178.185,
77.72.32.1,
80.81.195.55,
38.140.45.138,Frankfurt-DE
38.140.45.138,Munich-DE
38.140.45.138,Nurnberg-DE
58.147.184.29,
103.87.184.142,
202.73.28.1,
64.182.215.153,
151.248.96.128,
151.248.98.206,
51.39.187.210,
91.230.124.1,
169.255.228.1,
200.186.35.18,Frankfurt-DE
200.186.35.18,Dusseldorf-DE
61.211.190.34,Frankfurt-DE
61.211.190.34,London-GB
219.124.151.158,Frankfurt-DE
219.124.151.158,London-GB
5.23.44.145,Paris-FR
5.23.44.146,Paris-FR
195.66.225.36,Amsterdam-NL
154.66.177.206,
154.73.159.253,
64.125.186.98,
216.74.47.67,
199.168.255.53,
66.113.208.1,
104.241.32.2,
213.200.127.185,Amsterdam-NL
213.200.127.185,Frankfurt-DE
98.124.185.154,Amsterdam-NL
98.124.185.154,Frankfurt-DE
4.71.220.254,
23.90.46.1,
186.237.225.10,
185.28.16.14,Katowice-PL
195.248.70.17,
